,floor,szhil,skitchen,roof_heigh,rooms,plan,sanuzel,balcon,type_remont,type_build,vtor_perv,price_meter,price_object,xlon,ylat,Tashkent,min_eucl
9198,4,30.0,0.0,0.0,1.0,,Раздельный,0.0,,,Вторичный рынок,799.97,23999.0,69.20737959,41.26812872,True,0.00694024738078343
9201,9,58.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,767.24,44500.0,69.34586999999999,41.33612,True,0.020572223433542192
9202,8,98.0,0.0,0.0,3.0,,,0.0,Черновая отделка,,Новостройки,765.31,75000.0,69.29648,41.27485,True,0.02013739546217117
9203,4,50.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,656.0,32800.0,69.27937,41.2826,True,0.011700585284507316
9205,4,65.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,630.77,41000.0,69.20438,41.269870000000004,True,0.004690757934486118
9206,4,33.0,0.0,0.0,1.0,,Раздельный,0.0,,Панельный,Вторичный рынок,863.64,28500.0,69.20741473,41.28857575,True,0.008219850494712277
9208,3,53.0,0.0,2.8,2.0,Смежная,Совмещенный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,490.57,26000.0,69.34586999999999,41.33612,True,0.020572223433542192
9209,4,33.0,0.0,0.0,1.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,866.67,28600.0,69.2070808,41.288656599999996,True,0.00849111583950748
9210,4,67.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,488.0,32696.0,69.20692999,41.26871488,True,0.006230093167402998
9211,9,89.0,0.0,2.8,3.0,,,0.0,Средний,,Вторичный рынок,539.33,48000.0,69.2085961,41.3381865,True,0.007468930918141494
9212,9,165.0,0.0,0.0,4.0,,,0.0,Требует ремонта,,Вторичный рынок,636.36,105000.0,69.27937,41.2826,True,0.011700585284507316
9213,7,53.0,10.0,3.0,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Монолитный,Новостройки,556.6,29500.0,69.24082,41.22246,True,0.05573658077958962
9214,4,48.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,770.83,37000.0,69.2064948,41.26862491,True,0.00617689109569496
9215,4,56.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,705.36,39500.0,69.2116843,41.2216481,True,0.03740370140106201
9216,9,61.0,5.0,0.0,2.0,,Раздельный,1.0,Средний,Панельный,Вторичный рынок,590.16,36000.0,69.28595,41.35389,True,0.0022476487714913067
9217,9,84.0,12.0,3.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,446.43,37500.0,69.2232752,41.210970700000004,True,0.05230611254461256
9218,4,30.0,0.0,0.0,1.0,,Раздельный,0.0,Средний,Панельный,Вторичный рынок,850.0,25500.0,69.20438,41.269870000000004,True,0.004690757934486118
9219,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,793.33,35700.0,69.27937,41.2826,True,0.011700585284507316
9220,6,140.0,0.0,0.0,4.0,,,0.0,Авторский проект,,Новостройки,1357.14,190000.0,69.28595,41.35389,True,0.0022476487714913067
9221,9,58.0,12.0,3.0,2.0,Раздельная,Раздельный,1.0,Средний,Монолитный,Вторичный рынок,448.28,26000.0,69.27937,41.2826,True,0.011700585284507316
9222,9,45.0,0.0,0.0,1.0,,,0.0,Требует ремонта,,Вторичный рынок,711.11,32000.0,69.34586999999999,41.33612,True,0.020572223433542192
9224,4,45.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,822.22,37000.0,69.27937,41.2826,True,0.011700585284507316
9225,4,50.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Панельный,Вторичный рынок,580.0,29000.0,69.28595,41.35389,True,0.0022476487714913067
9226,9,43.0,0.0,0.0,1.0,Смежно-раздельная,Совмещенный,1.0,Требует ремонта,Панельный,Вторичный рынок,706.26,30369.0,69.28595,41.35389,True,0.0022476487714913067
9227,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,Евроремонт,Панельный,Вторичный рынок,619.98,30999.0,69.21301190000001,41.26411896,True,0.013311081573326696
9228,4,50.0,0.0,0.0,2.0,,Совмещенный,1.0,Евроремонт,,Вторичный рынок,560.0,28000.0,69.3133496,41.2458548,True,0.04858962126422435
9230,4,68.0,0.0,0.0,3.0,Смежно-раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,713.24,48500.0,69.20109048,41.27437232,True,0.0036526991790716665
9231,4,84.0,0.0,0.0,3.0,Раздельная,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,1178.57,99000.0,69.34586999999999,41.33612,True,0.020572223433542192
9232,4,48.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,656.25,31500.0,69.20109048,41.27437232,True,0.0036526991790716665
9233,4,60.0,12.0,2.8,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1133.33,68000.0,69.29412739,41.31718729999999,True,0.0009496263802683897
9234,5,92.0,0.0,0.0,4.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,434.78,40000.0,69.20438,41.269870000000004,True,0.004690757934486118
9235,4,63.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,603.17,38000.0,69.21812,41.32463,True,0.007452877699256863
9236,4,30.0,0.0,3.0,1.0,Смежная,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,850.0,25500.0,69.20438,41.269870000000004,True,0.004690757934486118
9237,4,65.0,0.0,0.0,3.0,Раздельная,Совмещенный,0.0,Средний,Кирпичный,Вторичный рынок,953.85,62000.0,69.29648,41.27485,True,0.02013739546217117
9238,4,32.0,8.0,2.6,1.0,Раздельная,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,600.0,19200.0,69.27937,41.2826,True,0.011700585284507316
9239,4,60.0,0.0,0.0,2.0,,Раздельный,1.0,Евроремонт,,Вторичный рынок,1133.33,68000.0,69.34586999999999,41.33612,True,0.020572223433542192
9240,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,766.67,34500.0,69.20438,41.269870000000004,True,0.004690757934486118
9242,4,70.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Евроремонт,Кирпичный,Вторичный рынок,638.57,44700.0,69.27937,41.2826,True,0.011700585284507316
9243,4,48.0,0.0,2.8,2.0,Смежно-раздельная,Раздельный,1.0,Авторский проект,Панельный,Вторичный рынок,562.5,27000.0,69.34586999999999,41.33612,True,0.020572223433542192
9246,9,71.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,,Панельный,Вторичный рынок,492.96,35000.0,69.34586999999999,41.33612,True,0.020572223433542192
9247,2,54.0,4.0,3.0,2.0,Раздельная,Раздельный,0.0,Евроремонт,Кирпичный,Вторичный рынок,425.93,23000.0,69.3667478,41.3256704,True,0.03898461986988758
9248,4,47.0,0.0,0.0,2.0,,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,670.21,31500.0,69.20438,41.269870000000004,True,0.004690757934486118
9249,4,42.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,714.29,30000.0,69.20438,41.269870000000004,True,0.004690757934486118
9251,5,78.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Авторский проект,Панельный,Вторичный рынок,589.74,46000.0,69.3496145,41.3480672,True,0.03080784459338348
9252,4,27.0,0.0,0.0,1.0,,,1.0,Евроремонт,,Вторичный рынок,981.48,26500.0,69.20446537,41.28051052,True,0.005969794315328213
9254,9,73.0,0.0,0.0,2.0,,,0.0,Евроремонт,,Вторичный рынок,1095.89,80000.0,69.3613186,41.3593213,True,0.047043362714095684
9255,4,80.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1375.0,110000.0,69.34586999999999,41.33612,True,0.020572223433542192
9256,4,62.0,0.0,0.0,3.0,Смежно-раздельная,,0.0,Требует ремонта,,Вторичный рынок,540.32,33500.0,69.3496145,41.3480672,True,0.03080784459338348
9257,9,63.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,711.11,44800.0,69.21812,41.32463,True,0.007452877699256863
9258,5,63.0,0.0,0.0,2.0,Раздельная,,0.0,,Панельный,Вторичный рынок,658.73,41500.0,69.24348,41.28218,True,0.02241700577686989
9259,8,106.0,0.0,0.0,3.0,,2 санузла и более,0.0,Средний,,Новостройки,915.09,97000.0,69.28595,41.35389,True,0.0022476487714913067
9260,9,100.0,25.0,0.0,4.0,,,0.0,Средний,Кирпичный,Вторичный рынок,450.0,45000.0,69.24082,41.22246,True,0.05573658077958962
9261,5,78.0,0.0,2.8,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,589.74,46000.0,69.1595595,41.26657787,True,0.03806839644438939
9263,4,65.0,12.0,2.8,2.0,Раздельная,Раздельный,1.0,Авторский проект,Кирпичный,Вторичный рынок,769.23,50000.0,69.34586999999999,41.33612,True,0.020572223433542192
9264,4,18.0,0.0,0.0,1.0,Смежная,Совмещенный,0.0,Средний,,Вторичный рынок,555.56,10000.0,69.3496145,41.3480672,True,0.03080784459338348
9265,5,16.0,0.0,0.0,1.0,,Совмещенный,0.0,Авторский проект,,Вторичный рынок,781.25,12500.0,69.3496145,41.3480672,True,0.03080784459338348
9266,5,21.0,7.0,2.8,1.0,Раздельная,Совмещенный,0.0,Евроремонт,Кирпичный,Новостройки,690.48,14500.0,69.34740901,41.33321584,True,0.02080750292048193
9267,4,34.0,0.0,0.0,1.0,,,0.0,Средний,Панельный,Вторичный рынок,676.47,23000.0,69.22457123,41.28323746,True,0.008876068943202083
9268,4,63.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,,Вторичный рынок,626.98,39500.0,69.34400629,41.35192894,True,0.030302454378276607
9269,4,62.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,572.58,35500.0,69.2070983,41.25834771,True,0.011417148860987665
9270,4,56.0,0.0,0.0,2.0,,,0.0,Средний,,Вторичный рынок,821.43,46000.0,69.28595,41.35389,True,0.0022476487714913067
9271,4,30.0,0.0,0.0,1.0,,Раздельный,0.0,Средний,Панельный,Вторичный рынок,733.33,22000.0,69.27937,41.2826,True,0.011700585284507316
9272,9,110.0,0.0,0.0,4.0,,,0.0,Средний,,Вторичный рынок,772.73,85000.0,69.27937,41.2826,True,0.011700585284507316
9273,4,65.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,846.15,55000.0,69.24348,41.28218,True,0.02241700577686989
9274,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,645.83,46500.0,69.27937,41.2826,True,0.011700585284507316
9275,4,21.0,0.0,0.0,1.0,,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,738.1,15500.0,69.3502875,41.2858426,True,0.028654447738691177
9276,9,100.0,0.0,0.0,4.0,Раздельная,2 санузла и более,0.0,Авторский проект,Монолитный,Вторичный рынок,820.0,82000.0,69.24859570000001,41.33323533,True,0.005640393500358649
9277,8,148.0,12.0,3.2,4.0,Раздельная,2 санузла и более,1.0,Черновая отделка,,Новостройки,662.16,98000.0,69.34558107,41.33330754,True,0.019124871947706942
9278,4,49.0,0.0,0.0,2.0,Смежно-раздельная,Раздельный,1.0,Авторский проект,Панельный,Вторичный рынок,581.63,28500.0,69.2200223,41.2826968,True,0.007594307876956257
9279,4,40.0,0.0,0.0,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1062.5,42500.0,69.20438,41.269870000000004,True,0.004690757934486118
9280,9,95.0,12.0,3.25,3.0,Раздельная,2 санузла и более,1.0,Черновая отделка,Кирпичный,Новостройки,1000.0,95000.0,69.21812,41.32463,True,0.007452877699256863
9281,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,,Панельный,Вторичный рынок,524.0,26200.0,69.20438,41.269870000000004,True,0.004690757934486118
9282,9,50.0,12.0,2.8,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1100.0,55000.0,69.29187905,41.30194139,True,0.011356394100006799
9283,9,65.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Панельный,Вторичный рынок,538.46,35000.0,69.27937,41.2826,True,0.011700585284507316
9284,4,48.0,0.0,0.0,2.0,Смежная,Совмещенный,1.0,Евроремонт,Панельный,Вторичный рынок,666.67,32000.0,69.20438,41.269870000000004,True,0.004690757934486118
9285,4,46.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,Средний,Панельный,Вторичный рынок,641.3,29500.0,69.27937,41.2826,True,0.011700585284507316
9286,9,43.0,0.0,2.7,2.0,Малосемейка,Раздельный,0.0,Средний,Панельный,Вторичный рынок,476.74,20500.0,69.21743000000001,41.36022,True,0.018234660210713276
9287,5,58.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,534.47,30999.0,69.34400629,41.35192894,True,0.030302454378276607
9288,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Требует ремонта,Панельный,Вторичный рынок,722.22,52000.0,69.20438,41.269870000000004,True,0.004690757934486118
9290,5,65.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,,Панельный,Вторичный рынок,844.62,54900.0,69.2070808,41.288656599999996,True,0.00849111583950748
9291,5,82.0,0.0,0.0,4.0,,,1.0,,,Новостройки,670.73,55000.0,69.17795159,41.32230941,True,0.03694315981417388
9292,8,147.0,12.0,3.25,4.0,Раздельная,2 санузла и более,1.0,Черновая отделка,,Новостройки,557.82,82000.0,69.29187905,41.30194139,True,0.011356394100006799
9293,4,74.0,11.0,3.1,4.0,Раздельная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,810.8,59999.0,69.28595,41.35389,True,0.0022476487714913067
9294,6,90.0,12.0,2.9,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,833.33,75000.0,69.34558107,41.33330754,True,0.019124871947706942
